URL;Buggy_sha1;Fixing_sha1;Classification;Same_Tests;Ochiai_Best_cd;Ochiai_Avg_cd;Ochiai_Worst_cd;DStar2_Best_cd;DStar2_Avg_cd;DStar2_Worst_cd;Naish_Best_cd;Naish_Avg_cd;Naish_Worst_cd;Tarantula_Best_cd;Tarantula_Avg_cd;Tarantula_Worst_cd;O_Best_cd;O_Avg_cd;O_Worst_cd;Ochiai_Best;Ochiai_Avg;Ochiai_Worst;DStar2_Best;DStar2_Avg;DStar2_Worst;Naish_Best;Naish_Avg;Naish_Worst;Tarantula_Best;Tarantula_Avg;Tarantula_Worst;O_Best;O_Avg;O_Worst;Failing_Coverage;Ochiai_Collapsed_cd;Ochiai_Collapsed;DStar2_Collapsed_cd;DStar2_Collapsed;Naish_Collapsed_cd;Naish_Collapsed;Tarantula_Collapsed_cd;Tarantula_Collapsed;O_Collapsed_cd;O_Collapsed
https://gitlab.com/alexandreperez/simple-calculator.git;f5ce90155913c695eeed9dd8f872866892db287a;847019c911d07cfdab8785766d8e1e6cf767e8e8;multiple-fault;False;0.07142857142857142;0.07142857142857142;0.07142857142857142;0.07142857142857142;0.07142857142857142;0.07142857142857142;0.5;0.5;0.5;0.07142857142857142;0.07142857142857142;0.07142857142857142;0.6428571428571429;0.6428571428571429;0.6428571428571429;0.8164965809277259;0.8164965809277259;0.8164965809277259;4.0;4.0;4.0;2.0;2.0;2.0;1.0;1.0;1.0;-1.0;-1.0;-1.0;0.619047619047619;0.7142857142857143;1.0000000000000002;0.8571428571428571;0.0;0.42857142857142855;3.0;0.7142857142857143;1.0;0.0;6
https://gitlab.com/alexandreperez/simple-calculator.git;94e7556f030e6672c8b71118a8907a26dd0ec6f9;847019c911d07cfdab8785766d8e1e6cf767e8e8;single-fault;False;0.0;0.0;0.0;0.0;0.0;0.0;0.14285714285714285;0.14285714285714285;0.14285714285714285;0.0;0.0;0.0;0.0;0.0;0.0;0.8164965809277261;0.8164965809277261;0.8164965809277261;8.0;8.0;8.0;4.333333333333333;4.333333333333333;4.333333333333333;0.7142857142857143;0.7142857142857143;0.7142857142857143;3;3.0;3;0.42857142857142855;0.2857142857142857;0.8164965809277261;0.07142857142857142;8.0;0.14285714285714285;4.333333333333333;0.2857142857142857;0.7142857142857143;0.2857142857142857;3
